Experience,Education,Location,Job_Title,Skills,Salary
3,PhD,Chennai,Data Scientist,C++|CSS|SQL|Flask|Django,922005
0,PhD,Chennai,Software Engineer,SQL|Node.js,565191
1,PhD,Pune,ML Engineer,CSS|HTML|Django,744782
12,Bachelor,Hyderabad,Software Engineer,SQL|Django|React|JavaScript|Python,1181211
1,Bachelor,Mumbai,Data Scientist,React|Node.js|CSS,597727
8,Master,Delhi,DevOps Engineer,C++|Java|React|Python|Django,1124279
1,PhD,Delhi,ML Engineer,CSS|JavaScript|Django|React|SQL,805297
0,Master,Bangalore,ML Engineer,HTML|Python,593363
7,PhD,Hyderabad,DevOps Engineer,Node.js,1016714
8,Master,Bangalore,DevOps Engineer,Flask,1007100
12,PhD,Bangalore,Data Scientist,CSS|SQL|Python|React,1403375
4,Bachelor,Bangalore,Backend Developer,JavaScript|CSS|Django|SQL,730665
1,Master,Bangalore,Software Engineer,Python|Java|JavaScript,563158
2,Master,Pune,Frontend Developer,Flask|Java|Django,641453
0,Master,Chennai,Web Developer,Flask,459837
3,Master,Hyderabad,DevOps Engineer,Flask|Python|C++|HTML,784057
6,PhD,Chennai,Data Scientist,HTML|Flask,994075
15,PhD,Chennai,ML Engineer,Node.js|CSS,1554498
1,Bachelor,Mumbai,ML Engineer,React|Django|JavaScript|Python|Java,655558
12,Bachelor,Delhi,Frontend Developer,React|Django|Python|HTML|CSS,1215157
14,PhD,Mumbai,DevOps Engineer,CSS,1453115
5,Bachelor,Delhi,Software Engineer,HTML,662804
6,Master,Delhi,Backend Developer,Django|React|C++,898699
12,Bachelor,Chennai,Web Developer,Django|C++,1152877
8,Master,Hyderabad,ML Engineer,JavaScript|C++|Django,1097471
12,PhD,Mumbai,Software Engineer,SQL,1248462
15,Master,Bangalore,DevOps Engineer,Java|React|Node.js,1498841
13,Bachelor,Chennai,Data Scientist,SQL|Java|Node.js|C++,1337372
12,Bachelor,Delhi,Software Engineer,SQL|Java|Python|Flask,1171321
2,PhD,Pune,Backend Developer,Flask,657381
4,PhD,Bangalore,Data Scientist,Python|CSS|Node.js|Java,959708
9,Master,Bangalore,Data Scientist,HTML|JavaScript,1112564
6,Bachelor,Pune,Frontend Developer,C++|Django|HTML|Python|CSS,865786
7,Master,Bangalore,ML Engineer,CSS|Node.js|SQL|Python,1067511
2,PhD,Chennai,ML Engineer,React|Flask|JavaScript|Django|Java,851247
9,Master,Mumbai,DevOps Engineer,Java|JavaScript|C++|Flask,1144806
11,Master,Mumbai,ML Engineer,JavaScript|HTML|React|Python|Django,1345527
13,PhD,Hyderabad,Web Developer,HTML|Django,1359916
9,PhD,Mumbai,DevOps Engineer,React|Django,1184986
5,PhD,Bangalore,Frontend Developer,SQL|HTML,862646
7,Master,Delhi,Web Developer,Django|HTML|Flask|Node.js,962630
15,PhD,Pune,Data Scientist,Django|Flask|HTML|JavaScript,1592248
14,Bachelor,Bangalore,Software Engineer,CSS|C++|Java|SQL|HTML,1312410
13,PhD,Mumbai,Software Engineer,HTML|Django|Java,1346958
1,Bachelor,Delhi,Frontend Developer,Java|SQL|Flask|React|CSS,541639
2,Master,Pune,Software Engineer,Flask,592431
15,Bachelor,Hyderabad,Backend Developer,Python,1313968
14,Master,Delhi,Software Engineer,CSS|Python|Node.js,1359397
12,PhD,Pune,Backend Developer,React|Flask,1307987
6,PhD,Chennai,Data Scientist,Java,997925
13,Master,Delhi,Software Engineer,C++|Java|SQL,1274772
3,PhD,Hyderabad,ML Engineer,Flask|HTML|SQL,868846
0,Master,Pune,Software Engineer,CSS|Python,477389
13,Master,Hyderabad,ML Engineer,JavaScript|SQL|HTML|Django|Java,1466459
4,Master,Chennai,Software Engineer,Flask|Java|React|HTML|Python,789808
7,Master,Mumbai,ML Engineer,Java|Django|Python|Flask|Node.js,1103730
2,PhD,Bangalore,Frontend Developer,JavaScript|Node.js|React,709776
2,Master,Bangalore,Software Engineer,JavaScript,559459
12,Bachelor,Delhi,Web Developer,Node.js|Flask|Django|C++,1201339
7,Master,Bangalore,DevOps Engineer,Node.js,968160
8,PhD,Mumbai,Software Engineer,CSS|C++|JavaScript|Java,1083184
13,PhD,Hyderabad,Backend Developer,CSS|Node.js,1378599
2,Bachelor,Pune,ML Engineer,React|C++|Python|JavaScript,693961
4,Master,Chennai,Software Engineer,React|Python|JavaScript|C++|Flask,798466
14,Master,Delhi,Software Engineer,C++|CSS|Node.js|Django|Java,1382748
3,PhD,Delhi,Web Developer,C++|Java|Flask,794239
8,Master,Hyderabad,Frontend Developer,JavaScript|CSS|React|HTML|Java,1053701
8,Bachelor,Chennai,Data Scientist,Java|CSS,963338
3,PhD,Mumbai,Data Scientist,Node.js,799929
2,Master,Delhi,ML Engineer,C++|CSS|JavaScript,755043
4,Master,Pune,Backend Developer,Python|Java|SQL|React|JavaScript,837150
8,PhD,Delhi,Web Developer,React,1039837
8,Master,Mumbai,DevOps Engineer,JavaScript|CSS|SQL,1083222
12,Master,Pune,Software Engineer,Java|CSS|JavaScript,1244894
9,PhD,Bangalore,Backend Developer,Django|HTML|CSS|Flask|SQL,1205393
5,Bachelor,Chennai,Frontend Developer,SQL|Node.js,721098
14,Master,Mumbai,Web Developer,Node.js|React,1337622
3,Master,Chennai,Software Engineer,Java,635169
13,Bachelor,Chennai,Data Scientist,Flask|Java|C++|Python,1321820
11,Master,Bangalore,Backend Developer,Flask,1127051
12,PhD,Delhi,ML Engineer,React|Django|JavaScript,1425820
14,PhD,Mumbai,Web Developer,Python|Flask|Node.js|SQL|React,1502011
2,Master,Hyderabad,ML Engineer,JavaScript,710627
2,Master,Hyderabad,Software Engineer,HTML|SQL|Django|Flask|React,656680
6,PhD,Delhi,DevOps Engineer,React|SQL|HTML|C++|CSS,1053570
6,PhD,Chennai,DevOps Engineer,HTML,970166
10,PhD,Pune,ML Engineer,HTML,1232215
5,PhD,Delhi,Data Scientist,JavaScript|Django|C++|Node.js,982536
0,Master,Pune,Software Engineer,Node.js|CSS,463040
8,Bachelor,Mumbai,Data Scientist,SQL|C++|React|HTML,1010794
14,Bachelor,Pune,Software Engineer,SQL|JavaScript|Django|React,1289374
2,Bachelor,Hyderabad,Web Developer,Python|HTML|Flask,573667
2,Bachelor,Delhi,ML Engineer,Java|React|SQL|Node.js,685470
3,PhD,Mumbai,Software Engineer,SQL|JavaScript|Java|Django,778290
2,Master,Delhi,Frontend Developer,React,590146
1,Master,Delhi,Frontend Developer,HTML|Node.js|Django,566473
5,PhD,Bangalore,Data Scientist,SQL|Java|C++,959523
12,PhD,Chennai,DevOps Engineer,Flask|Python|HTML|Java|C++,1405391
15,Master,Hyderabad,DevOps Engineer,CSS,1438290
0,Master,Pune,Software Engineer,SQL|JavaScript,463116
4,PhD,Hyderabad,ML Engineer,CSS|React|HTML,945829
15,Master,Bangalore,Frontend Developer,SQL,1378172
9,Master,Bangalore,ML Engineer,JavaScript|C++|HTML|CSS,1190203
2,PhD,Bangalore,Frontend Developer,Node.js|JavaScript|React|CSS|Django,765143
1,Bachelor,Pune,Data Scientist,SQL|React|Java,581045
6,Bachelor,Mumbai,Web Developer,CSS|Python|Node.js,816679
14,Master,Hyderabad,Software Engineer,JavaScript|C++,1334375
15,Bachelor,Hyderabad,DevOps Engineer,Node.js,1335218
6,PhD,Hyderabad,Frontend Developer,SQL|Python|React|C++,997409
5,Bachelor,Delhi,Frontend Developer,JavaScript|C++|CSS|Node.js|Django,786952
9,PhD,Mumbai,ML Engineer,C++|JavaScript|Node.js|SQL|React,1293242
8,Bachelor,Bangalore,Backend Developer,React|Django|SQL|CSS|C++,982324
3,Bachelor,Mumbai,ML Engineer,C++|Node.js|React,715345
10,Master,Bangalore,ML Engineer,Java,1163794
12,Master,Pune,Web Developer,C++|SQL,1206297
10,Master,Mumbai,Backend Developer,Python|Node.js|SQL|CSS,1176333
15,Master,Pune,Web Developer,SQL|HTML|Django|JavaScript|Java,1461516
1,PhD,Chennai,Data Scientist,HTML|React,698644
6,Bachelor,Delhi,Frontend Developer,React|SQL|C++,817344
6,PhD,Mumbai,ML Engineer,CSS|Django|SQL|React,1079069
11,Master,Delhi,ML Engineer,React|Node.js|Flask|Python,1325843
0,PhD,Delhi,Data Scientist,Java|CSS|React|Flask,703040
10,Master,Pune,Data Scientist,C++|JavaScript|Python,1194694
3,Master,Mumbai,Frontend Developer,Flask|C++,666383
8,Bachelor,Hyderabad,DevOps Engineer,Node.js,940716
8,PhD,Mumbai,Software Engineer,Django|React|CSS,1067819
6,Master,Chennai,ML Engineer,Flask|HTML|Node.js|JavaScript,991757
6,Master,Bangalore,Data Scientist,Python|HTML|C++|Flask,975439
6,Bachelor,Mumbai,Backend Developer,React,763768
8,Bachelor,Delhi,Backend Developer,React|Node.js|Flask|HTML,962085
13,PhD,Delhi,DevOps Engineer,Flask,1403116
14,PhD,Hyderabad,ML Engineer,SQL|Node.js|HTML|React|C++,1592563
8,PhD,Hyderabad,ML Engineer,Node.js|SQL|HTML|React|CSS,1211318
15,Bachelor,Delhi,Frontend Developer,Flask|JavaScript|CSS|Node.js,1379086
13,Master,Mumbai,Web Developer,Django|Python|C++|Flask,1328514
2,Master,Chennai,Frontend Developer,Node.js|HTML|Java|Django|SQL,688230
10,Bachelor,Hyderabad,DevOps Engineer,Flask,1048943
9,PhD,Pune,Software Engineer,HTML|Flask|React|Python,1130130
5,Master,Hyderabad,Data Scientist,JavaScript,850107
2,Bachelor,Pune,Web Developer,JavaScript|Node.js,556138
0,PhD,Bangalore,Backend Developer,C++|Java,566829
5,Bachelor,Mumbai,Software Engineer,Node.js|Java,684189
2,Master,Chennai,Data Scientist,Django|JavaScript,714585
6,Bachelor,Bangalore,Backend Developer,Java|Python|JavaScript|Node.js,839663
15,PhD,Delhi,Software Engineer,Java|HTML,1447211
6,Bachelor,Hyderabad,Software Engineer,Node.js|Django,760782
2,PhD,Delhi,ML Engineer,Node.js|HTML|Python|CSS,851021
3,Bachelor,Delhi,Data Scientist,React|HTML,684570
10,Master,Mumbai,Backend Developer,React|Flask|CSS|HTML,1169887
5,Bachelor,Hyderabad,Software Engineer,Python|Java|C++|Django|SQL,759601
8,Master,Pune,Web Developer,Java|JavaScript,997814
1,Master,Pune,Web Developer,Python|React,548106
14,Master,Pune,Frontend Developer,React|SQL|C++,1356968
5,Master,Hyderabad,Backend Developer,CSS,784695
12,PhD,Chennai,DevOps Engineer,SQL|React|Node.js|JavaScript,1412316
1,Bachelor,Pune,Frontend Developer,JavaScript|Java|CSS,523189
1,Master,Mumbai,ML Engineer,Java|HTML|C++,665273
1,Bachelor,Mumbai,ML Engineer,Python|C++,576926
14,Bachelor,Bangalore,Data Scientist,Django|HTML|React,1369050
12,PhD,Hyderabad,Data Scientist,Flask|SQL,1373954
13,Bachelor,Delhi,Frontend Developer,Django,1188058
11,Bachelor,Bangalore,DevOps Engineer,JavaScript|SQL,1130818
8,PhD,Mumbai,Frontend Developer,React|Flask|Django|Node.js,1083702
11,Bachelor,Mumbai,DevOps Engineer,Django,1100303
7,Bachelor,Bangalore,Frontend Developer,JavaScript|Flask,852449
13,Bachelor,Bangalore,Frontend Developer,Flask|HTML|Java,1232418
14,PhD,Pune,Backend Developer,CSS|Python|C++,1454812
1,Master,Hyderabad,DevOps Engineer,Java,609528
9,PhD,Pune,Frontend Developer,React,1098645
1,Master,Hyderabad,Software Engineer,Django|Node.js|Java,578887
5,PhD,Pune,ML Engineer,Flask|React,952383
4,PhD,Hyderabad,ML Engineer,JavaScript|CSS|SQL|Python,955804
2,Master,Delhi,Web Developer,Node.js,597705
2,Bachelor,Pune,Web Developer,Python|HTML|Node.js|SQL|React,626793
0,PhD,Delhi,Web Developer,Node.js|C++|HTML,607237
3,Bachelor,Bangalore,DevOps Engineer,React|Flask|Python|SQL,729926
8,Master,Bangalore,ML Engineer,CSS|React|Java,1090178
14,Master,Bangalore,Frontend Developer,Python,1327059
7,PhD,Chennai,Software Engineer,Python|C++|HTML|Django,1008816
11,Bachelor,Bangalore,Web Developer,Python|Flask,1061448
1,Master,Mumbai,Backend Developer,C++,527724
8,PhD,Pune,Frontend Developer,SQL,1033402
14,Bachelor,Hyderabad,DevOps Engineer,Node.js|C++|Python|SQL|CSS,1376363
13,PhD,Pune,Frontend Developer,Flask|React,1369181
14,Master,Pune,Frontend Developer,Django|C++,1334903
3,Bachelor,Bangalore,Software Engineer,C++|JavaScript|SQL,619336
1,Bachelor,Mumbai,Web Developer,Django|HTML,494600
15,Master,Bangalore,Software Engineer,Java|Python|C++,1414364
15,Master,Mumbai,Data Scientist,SQL|Node.js|CSS|HTML,1543776
4,Bachelor,Hyderabad,ML Engineer,JavaScript|Flask|Django|CSS|Java,844131
2,Master,Bangalore,Software Engineer,CSS,593083
10,Master,Pune,Frontend Developer,Django|C++|Java|CSS,1169544
8,Bachelor,Mumbai,Web Developer,SQL|Flask|CSS,936790
5,Bachelor,Delhi,Software Engineer,SQL,669060
3,Master,Mumbai,Web Developer,React|CSS|C++|Node.js|Java,751132
5,Master,Pune,Backend Developer,Java|HTML,795461
0,Bachelor,Hyderabad,Software Engineer,Django|Node.js,393140
1,PhD,Hyderabad,ML Engineer,CSS|SQL|HTML|Python,797021
2,Master,Mumbai,Web Developer,Java|C++|Flask|JavaScript,651611
11,Master,Chennai,ML Engineer,SQL|Django,1244551
4,PhD,Delhi,Frontend Developer,C++|Node.js|SQL|JavaScript,846136
6,Bachelor,Delhi,DevOps Engineer,Node.js|React|Java,862971
0,PhD,Delhi,ML Engineer,HTML,637462
8,PhD,Mumbai,Software Engineer,Django|HTML|JavaScript|Node.js,1094408
7,PhD,Hyderabad,Data Scientist,SQL|Java,1051035
9,Master,Hyderabad,ML Engineer,Flask|Java|React|Python,1183096
2,PhD,Hyderabad,DevOps Engineer,CSS|Python|Java,789117
8,PhD,Pune,Data Scientist,Python|Flask|Java|JavaScript|HTML,1195454
7,Bachelor,Bangalore,Data Scientist,Node.js|Django|React|C++,968109
3,PhD,Pune,ML Engineer,Python|C++|JavaScript|CSS,905366
11,Master,Bangalore,ML Engineer,Python,1245535
12,Bachelor,Delhi,ML Engineer,HTML|React|Java|C++|Python,1320832
12,Bachelor,Pune,ML Engineer,Node.js|Java,1246338
11,PhD,Chennai,Data Scientist,Java|SQL|C++|React|Flask,1390370
15,Master,Chennai,ML Engineer,HTML|C++,1494323
11,Master,Mumbai,Data Scientist,React|Django,1221190
4,Master,Bangalore,Software Engineer,React|JavaScript,719057
15,Bachelor,Bangalore,Web Developer,CSS,1279668
2,Bachelor,Bangalore,Frontend Developer,C++|SQL|Django,564968
2,Master,Hyderabad,ML Engineer,HTML|SQL|Java|Django|React,800562
3,Bachelor,Chennai,ML Engineer,JavaScript|Java,711580
2,Bachelor,Bangalore,Web Developer,Node.js|Java|SQL|Django|React,610557
12,PhD,Mumbai,Web Developer,Python,1284324
6,Bachelor,Chennai,DevOps Engineer,JavaScript|SQL|Flask,867383
15,Master,Pune,Web Developer,JavaScript|CSS|HTML|React,1434485
11,Master,Pune,Web Developer,C++|Java|React,1192790
2,Bachelor,Mumbai,ML Engineer,C++,608984
0,Bachelor,Chennai,ML Engineer,Django|SQL|React|Python|JavaScript,612920
12,Master,Bangalore,Frontend Developer,React,1205977
14,PhD,Pune,ML Engineer,SQL|Node.js|Java|HTML,1561882
5,Bachelor,Pune,Backend Developer,Django,695167
7,Bachelor,Bangalore,DevOps Engineer,Flask|HTML,914111
4,Bachelor,Mumbai,Backend Developer,Node.js,650188
11,Master,Chennai,Data Scientist,Node.js|Flask|C++|CSS|HTML,1312883
8,Master,Mumbai,Software Engineer,C++|Flask|SQL|CSS,1025515
2,Master,Bangalore,DevOps Engineer,CSS|React|HTML,689640
9,Master,Chennai,DevOps Engineer,Node.js,1090295
10,Master,Hyderabad,DevOps Engineer,React|CSS|Flask|Django,1223511
14,Bachelor,Bangalore,DevOps Engineer,Flask,1277915
5,PhD,Mumbai,Web Developer,HTML|SQL,856580
15,Master,Delhi,Data Scientist,Java|Flask|Python|Django|CSS,1558042
0,Master,Chennai,Software Engineer,Node.js|Java|JavaScript|HTML,540125
12,PhD,Pune,Software Engineer,SQL,1240239
11,PhD,Pune,Software Engineer,Node.js|CSS|Python|Java|C++,1300652
4,Master,Chennai,Backend Developer,Node.js|Django|CSS|Python,809207
13,Bachelor,Mumbai,Web Developer,React|C++|Node.js|HTML|Java,1294242
13,PhD,Hyderabad,Backend Developer,Java|HTML,1341644
15,PhD,Bangalore,Data Scientist,CSS|SQL|Java|Node.js|HTML,1608561
8,Master,Chennai,DevOps Engineer,HTML|Flask|Python,1050924
10,PhD,Chennai,ML Engineer,JavaScript|SQL|Node.js|CSS,1307629
10,PhD,Delhi,Web Developer,CSS,1148476
15,Master,Bangalore,Backend Developer,Node.js,1394905
5,Bachelor,Delhi,ML Engineer,Java|CSS|Python,863356
12,Bachelor,Pune,Data Scientist,Node.js|HTML,1206224
7,Master,Hyderabad,DevOps Engineer,Python|JavaScript|Django,1008915
10,Bachelor,Hyderabad,ML Engineer,Django|Java,1114832
15,Bachelor,Hyderabad,Frontend Developer,SQL|HTML|React|Flask|CSS,1385793
5,PhD,Chennai,Software Engineer,Flask,819557
5,Master,Mumbai,Data Scientist,Django|JavaScript|React,922359
13,Master,Chennai,Web Developer,Node.js,1274554
8,Bachelor,Delhi,Frontend Developer,Java|C++|JavaScript|Flask|CSS,979748
11,Master,Hyderabad,Frontend Developer,SQL|Node.js|C++|Django,1226766
4,PhD,Mumbai,Backend Developer,Python|SQL|CSS,850259
11,Master,Hyderabad,Software Engineer,Django,1120726
7,PhD,Hyderabad,ML Engineer,SQL|React|CSS,1098088
15,Master,Bangalore,Backend Developer,Java|Node.js|React|HTML,1448483
12,Bachelor,Chennai,Data Scientist,Flask|Python,1231039
8,Bachelor,Chennai,Data Scientist,Node.js|Python,964695
1,Master,Delhi,Data Scientist,Django,616674
5,Bachelor,Mumbai,Frontend Developer,Django,703435
14,Bachelor,Mumbai,ML Engineer,CSS|SQL,1361931
0,Bachelor,Delhi,Backend Developer,Python|React,440758
14,Bachelor,Mumbai,Backend Developer,C++|Python|Node.js|Flask|Java,1330807
9,Bachelor,Mumbai,Data Scientist,Python|Node.js,1059067
1,PhD,Bangalore,Web Developer,Python|Node.js|Flask|Java,698480
5,Master,Bangalore,Data Scientist,React|Flask|Python|CSS|HTML,952084
5,Bachelor,Hyderabad,Backend Developer,HTML|Flask|Django,772416
9,Master,Delhi,Backend Developer,Python|React,1063811
1,Bachelor,Pune,DevOps Engineer,CSS,517512
7,Bachelor,Pune,DevOps Engineer,C++|Flask|CSS|SQL,953220
12,Master,Delhi,DevOps Engineer,Django,1253647
3,Master,Bangalore,Software Engineer,Flask|HTML,646643
5,Master,Bangalore,Backend Developer,Django|Flask|CSS|HTML|Node.js,886999
10,Master,Hyderabad,Web Developer,Node.js,1070509
9,PhD,Chennai,Software Engineer,Flask|Python,1080578
13,PhD,Delhi,Data Scientist,Node.js|HTML|Java|CSS,1482272
12,Master,Mumbai,Software Engineer,Java|SQL|CSS,1212056
2,PhD,Chennai,Software Engineer,HTML|JavaScript|React|Flask,730448
0,Bachelor,Bangalore,Frontend Developer,HTML|Java|Python|C++,458915
14,Master,Mumbai,ML Engineer,HTML,1415666
10,Master,Mumbai,DevOps Engineer,C++|JavaScript,1154613
13,PhD,Mumbai,Software Engineer,HTML|Flask|React|Python|CSS,1397803
2,Master,Mumbai,Web Developer,Django|HTML|JavaScript,658017
2,Master,Pune,Backend Developer,CSS,618503
14,Bachelor,Chennai,DevOps Engineer,HTML|Django|Node.js,1332768
15,PhD,Chennai,Data Scientist,React|JavaScript,1564239
12,Bachelor,Pune,ML Engineer,JavaScript|Flask|React|Node.js,1282412
1,PhD,Mumbai,Data Scientist,React|Node.js,729454
6,PhD,Chennai,ML Engineer,Java|Flask,1015378
1,Bachelor,Pune,Frontend Developer,Python|C++|CSS|JavaScript,515558
9,Bachelor,Mumbai,Backend Developer,HTML|Django|Flask,975814
12,Bachelor,Mumbai,Data Scientist,CSS|HTML|Java|SQL,1280422
2,PhD,Mumbai,Web Developer,SQL|Java,695335
9,PhD,Chennai,ML Engineer,HTML|Python|Flask|React,1259614
9,Bachelor,Bangalore,Data Scientist,HTML|React|CSS,1082435
7,Bachelor,Hyderabad,Backend Developer,Node.js|JavaScript|React,868467
12,PhD,Chennai,DevOps Engineer,Flask|Python|CSS,1363590
14,Bachelor,Delhi,DevOps Engineer,HTML|Node.js|CSS,1336414
9,Master,Mumbai,Software Engineer,Node.js,1004533
13,PhD,Hyderabad,DevOps Engineer,Flask,1393125
0,Master,Pune,Web Developer,CSS|Java|Python,518506
3,Master,Hyderabad,Frontend Developer,Node.js|HTML|Java|JavaScript|C++,738719
12,PhD,Chennai,Frontend Developer,Python,1264460
14,PhD,Mumbai,Backend Developer,C++|React|Django,1435259
10,Master,Chennai,Backend Developer,Node.js|JavaScript,1110848
6,PhD,Mumbai,Web Developer,Java|Flask|SQL,960568
4,Master,Bangalore,Backend Developer,C++|CSS|Django|Flask|JavaScript,827058
8,Bachelor,Hyderabad,Backend Developer,React|Flask,908592
0,Master,Hyderabad,ML Engineer,React|Java|CSS|Node.js|SQL,690880
8,Bachelor,Hyderabad,Software Engineer,C++|Java|JavaScript|React|Flask,963454
7,Bachelor,Mumbai,Frontend Developer,C++|React|Node.js,862867
2,Master,Pune,Data Scientist,JavaScript,658801
15,Master,Mumbai,Frontend Developer,Django|SQL|Node.js,1418440
1,Master,Hyderabad,Data Scientist,Flask|JavaScript|Django|CSS,672310
7,Master,Hyderabad,Frontend Developer,React|Node.js,927899
10,Bachelor,Hyderabad,ML Engineer,Java|React|SQL|HTML,1154744
2,Bachelor,Chennai,Web Developer,C++,501783
12,Bachelor,Delhi,Software Engineer,Python|CSS,1102768
14,PhD,Chennai,ML Engineer,C++|JavaScript|SQL,1542997
12,Master,Pune,Frontend Developer,Node.js|Python|SQL|HTML,1253636
15,Bachelor,Mumbai,Software Engineer,C++,1270995
9,Master,Chennai,Web Developer,Django|Node.js|SQL|JavaScript,1102925
10,PhD,Mumbai,ML Engineer,React|Node.js|Django|SQL|Python,1361786
2,PhD,Chennai,ML Engineer,C++|Python|HTML|Java,822522
5,PhD,Mumbai,Web Developer,React|Django|C++|Python|Flask,925708
1,PhD,Bangalore,Data Scientist,Java,684655
5,Master,Bangalore,Frontend Developer,CSS,755503
15,Master,Delhi,Web Developer,JavaScript|HTML|CSS,1426724
4,PhD,Mumbai,Data Scientist,HTML|C++,879645
0,PhD,Chennai,Data Scientist,Flask|SQL,659633
12,Bachelor,Chennai,Web Developer,JavaScript|Flask|CSS|HTML,1200418
4,Master,Mumbai,Backend Developer,Flask|Django,746563
12,Master,Pune,DevOps Engineer,HTML,1248596
2,Bachelor,Delhi,Data Scientist,C++|Java|HTML|Django,651548
0,Bachelor,Delhi,Backend Developer,Java,396470
14,PhD,Chennai,Data Scientist,React|Python,1485730
0,PhD,Bangalore,Data Scientist,Python,630975
0,Master,Mumbai,Data Scientist,Flask|Java,561575
15,PhD,Pune,Backend Developer,C++|Django|Python|Flask|React,1566892
13,PhD,Hyderabad,Data Scientist,Python|HTML,1414719
15,Master,Bangalore,Backend Developer,Django|React|Flask|CSS|Node.js,1477380
12,Bachelor,Hyderabad,Backend Developer,Java|Node.js|HTML|Flask|C++,1230619
9,Bachelor,Pune,Data Scientist,CSS|C++|Django|Python|Node.js,1113119
9,Bachelor,Hyderabad,Frontend Developer,Python|Node.js,941861
5,Bachelor,Mumbai,ML Engineer,CSS|Python|Java|HTML|Flask,878765
2,PhD,Mumbai,Backend Developer,JavaScript|Flask,681305
9,Bachelor,Chennai,Frontend Developer,JavaScript|CSS|SQL|Node.js,1022051
8,Master,Mumbai,Backend Developer,Django|Python|JavaScript|HTML,1031844
15,Master,Pune,Web Developer,React|Flask|Node.js|CSS,1434523
10,Master,Bangalore,Backend Developer,Python,1088924
8,PhD,Delhi,ML Engineer,JavaScript|Java|C++|SQL,1188109
10,PhD,Chennai,Backend Developer,Django|C++|React|Python,1235992
